"","meat","fish","eggs","milk","vegetables","fruits_and_berries","cereals","flour","sweets","softdrinks","alcodrinks","sum_rub_buy","income","diplom","car","plot_bi","plot_size","famsize","water","sanitation","fridge","internet","pfuel","ptransp","phome","debt","govsubs","nongovsubs","inval"
"524",3.3,0.3,0,8.6,0.7,1.2,0,4.5,1.1,0,0,3005,57000,1,1,0,0,2,1,1,1,1,6000,2000,6500,18400,0,0,0
"525",3.2,0.9,0,7.1,0.6,2.3,0,4.8,1.4,0,0,2642,86500,1,1,0,0,3,1,1,1,1,4500,0,6800,0,0,0,0
"526",1.5,0.8,0,2,0.6,2.5,0,1.5,0,0,0,1180,30000,1,0,0,0,1,1,1,1,1,0,2300,3800,0,0,0,0
"527",0,0,0,0,0,0,0,1.2,0,0,0,90,43800,0,0,0,0,2,1,1,1,0,0,2000,6000,0,43800,0,0
"528",1,0,20,11.35,17,0,0,7.5,1,0,3,2400,45900,0,0,0,0,4,1,1,1,0,0,60,6200,0,29900,0,1
"529",3.5,0,20,10.4,0,9,0,2.9,1,0,0,2634,56320,1,0,0,0,3,1,1,1,1,0,400,6100,0,50510,0,1
"530",3.5,0,20,3.2,0,8,0,2.3,1,0,0,2517,90000,1,1,1,10,3,1,1,1,1,8000,900,3800,0,0,0,0
"531",2,0,0,1,0,0,0,0.6,0,0,0,920,41500,1,0,1,6,1,1,1,1,1,0,924,1920,0,23500,0,0
"532",1.9,0,10,1.3,0,1.2,0.9,2.4,1.5,0.22,10,2497,95000,1,0,0,0,1,1,1,0,1,0,0,2800,1350000,0,0,0
"533",2.7,0,20,3.2,4.6,4.8,2,5.5,1.4,0.1,0,2330,48100,1,0,0,0,2,1,1,1,1,0,0,5500,0,48100,0,0
"534",9,0,20,3,103,3,0,5.4,11,0,0,4016,45000,1,1,1,6,2,0,0,1,1,3000,850,6700,0,0,0,0
"535",3,0,10,4,0,2,0,3.2,1,0,0,1351,20920,0,0,0,0,1,1,1,1,0,0,0,3200,0,16920,0,0
"536",0.98,0,0,2.65,0,1.1,0,1.1,1.3,3.195,1,1576,170550,1,1,1,6,3,1,1,0,1,4000,400,5400,2180000,0,0,0
"537",6.7,0,0,3.74,0,1.5,2,3.3,0,3,3.9,3037,55800,1,1,1,12,3,1,1,1,1,4000,0,4950,727000,1800,0,0
"538",4.6,0.2,0,11.7,1,4.2,1,1.5,3.5,0.5,0,3113,122500,1,1,1,10,5,1,1,1,1,2000,1200,4000,0,50300,0,1
"539",0.5,0,0,4.57,0,1.2,0,2.8,0.5,0.1,0,1344,41000,1,0,0,0,1,1,1,0,1,0,500,5500,300000,0,0,0
"540",3.5,0,0,5.25,0,0,0,1.3,1,0,0,1634,44750,0,1,1,10,2,1,1,1,0,2000,0,1400,100000,33750,0,0
"541",5,0,0,3.3,0,0,2,2.7,0.3,0.25,0.5,3165,83900,1,1,1,4,3,1,1,1,1,11500,1000,3900,800000,0,0,0
"542",0.5,0,10,1.35,30,5,1,0.5,2.4,0,0,1082,19100,0,0,0,0,1,1,1,1,0,0,0,4000,0,19040,0,0
"543",0.7,0,0,1,2.3,1,0,1.3,0.1,0.075,0,552,18340,1,0,0,0,1,1,1,0,1,0,200,3500,0,18340,0,0
"544",1.4,0,0,1.45,2.6,0.6,0,2.6,0,0.2,0,569,18640,1,0,0,0,1,1,1,1,1,0,0,4300,0,18640,0,0
"545",1,0,0,0,0,0,0,1.9,0.5,0,0.6,508,59507,1,1,1,6,2,1,1,1,0,8000,560,6000,0,58805,0,0
"546",3.4,0.16,0,8.6,0,3,0,6,6.2,3.29,3,4836,86600,0,1,1,6,4,1,1,0,1,8000,1000,4500,550000,3600,0,0
"547",0.6,0,15,1,0,1,0.5,3.45,0.45,1.19,0,1369,78500,1,0,0,0,4,1,1,1,1,0,0,3700,700000,0,0,0
"548",0,0,10,0,2,0,0,1.9,1.3,0,0,324,23250,0,0,0,0,2,1,1,0,1,0,2000,3000,0,23250,0,0
"549",4.2,1.5,0,2.7,8.4,0,0,7.8,2.8,0,0,1786,38600,0,0,0,0,3,1,1,1,1,0,260,5500,0,11300,0,1
"550",4,0,20,7.3,8,5,1,10,0,0,2,5120,70000,1,1,0,0,4,1,1,1,1,6000,2000,15000,0,0,0,0
"551",8,3,20,9,3,5,2,5,2,0,0,6900,135000,1,1,0,0,4,1,1,1,1,6000,0,5000,0,0,0,0
"552",4,3,20,3,5,5,0,9,2,0,0,5880,65000,1,0,0,0,3,1,1,1,1,0,0,5000,0,0,0,0
"553",5,2,20,9.5,3,5,0,9,1,0,0,5120,230000,1,1,0,0,5,1,1,1,1,5000,2500,5000,0,20000,0,0
"554",3.3,0,20,3.3,7,2,2,5.4,0,0,0.5,1731,29000,0,1,0,0,2,1,1,1,1,1600,0,5000,0,29000,0,0
"555",5,0,20,6,4,4,1,11,2,0,0,4530,71000,1,1,0,0,4,1,1,1,1,7000,0,5000,0,32000,0,0
"556",5.69999999999999,0,10,3.3,0,2,0,7.4,2.3,0,0,3219,45900,1,1,1,6,2,1,1,1,1,1500,200,3500,0,10900,0,0
"557",1.8,0,10,0.75,5.8,0,0,0.3,0.2,0,0,600,16800,0,0,0,0,1,1,1,1,0,0,120,2800,0,17400,0,0
"558",3,1,10,10,3,3,2,3,7,1,0,3430,30000,1,1,0,0,5,1,1,1,1,3000,2000,0,0,0,0,0
"559",1.2,1,0,0.2,9,2,0,0.3,0.6,0,0,764,26200,0,0,0,0,1,1,1,1,0,0,80,3300,0,26200,0,0
"560",2.7,0.3,0,2.5,10.7,2,0,4.8,1.4,0,0,2027,49800,0,1,0,0,2,1,1,1,1,1800,210,6300,0,0,0,0
"561",1.6,0,10,0.8,5,0,2,7.9,1.1,0,0,1487,68000,1,1,0,0,3,1,1,1,1,1800,400,6100,0,0,0,1
"562",2.8,0,0,2,5,2,2,3.4,3.1,0,0,2076,49000,0,1,0,0,4,1,1,1,1,2300,120,6400,0,0,0,0
"563",0,1,10,1.5,7,0,0,1.43,0,0,0,659,25000,1,0,0,0,1,1,1,1,1,0,0,3900,0,25000,0,0
"564",2.4,1,10,3.5,4,2,1,0.6,1,0.3,0,2110,29000,1,1,0,0,1,1,1,1,0,1000,200,4300,9000,29000,0,0
"565",4.8,1.5,10,1.6,10,2,2,2.8,0.899999999999999,0.2,0,3167,54050,1,1,0,0,3,1,1,1,1,1800,360,4800,0,23050,0,0
"566",3.3,0,20,1.3,10.9,3,0,5.1,0.8,0,0,2003,54300,1,1,0,0,2,1,1,1,1,2000,0,5600,0,56300,0,0
"567",3.3,1.2,10,0,0,0,0,4.4,0.7,0.2,0,1503,55600,0,1,1,4,3,1,1,1,1,0,480,5300,0,35600,0,0
"568",3,0,10,2,5,0,0,2.4,1.3,0.3,0,1489,110000,1,0,0,0,1,1,1,1,1,0,300,7000,500000,0,0,0
"569",1.8,0,10,1.2,8,2,0,4.6,0.4,0,0,978,21200,0,0,0,0,1,1,1,1,0,0,120,3200,0,21800,0,0
"570",2.4,0,10,0.4,8.8,0,0,4.3,1,0.4,0,1711,12000,1,0,0,0,1,1,1,1,1,0,360,3400,0,0,0,0
"571",5,0,20,0.3,5,4,2,7.4,1.4,0,0,2700,64000,1,0,0,0,3,1,1,1,1,0,350,4200,0,26000,0,0
"572",3,0,10,0.899999999999999,8,2,0,3.6,0.6,0,0,1664,36500,1,0,0,0,2,1,1,1,1,0,108,5600,0,44500,0,0
"573",2,0,20,0.4,12,2.6,2,0.6,0.6,0.3,0,1276,70100,1,1,1,6,3,1,1,1,1,2000,160,6800,0,35700,0,0
"574",2.8,0,10,1.7,6,0,0,2.6,1,0.25,0,1545,38000,1,1,0,0,2,1,1,1,1,2500,120,5600,0,0,0,0
"575",4.7,0,20,3,30,3,0,6.5,2.6,0.3,0,3868,86800,0,0,0,0,5,1,1,1,1,0,240,6000,0,23800,0,1
"576",3.1,0,10,2,35,2,2,0.5,1.4,0.2,0,1785,51800,1,0,0,0,2,1,1,1,0,0,240,3800,0,50900,0,0
"577",4.8,0.3,0,1,7,2,0,4.6,1.7,0.1,1.5,2442,96800,0,0,0,0,2,1,1,1,0,0,210,5600,0,16800,0,0
"578",1.7,1,20,0.9,4,1,0,4.4,2,0,0,1497,23300,1,0,0,0,1,1,1,1,0,0,110,3700,0,23300,0,0
"579",1.5,0,10,1.55,4,1,1,1.8,1.2,0,0,1091,16700,0,0,0,0,1,1,1,1,0,0,250,3500,0,16700,0,0
"580",1.6,0,10,1,7,0,0,2.3,0,0,0,450,28800,0,0,0,0,1,1,1,1,0,0,80,3200,0,28800,0,1
"581",0.4,0,10,0,4,0,0,2.4,2.4,0,1.5,798,12700,0,0,0,0,1,1,1,1,0,0,40,2800,0,12700,0,1
"582",6.6,0,20,2,11,0,0,7.4,0.7,0,0,2920,66400,0,1,0,0,4,1,1,1,1,2000,180,4100,0,12800,0,0
"583",1.8,0,10,2.5,17,0,0,2.3,0.3,0,0,697,13200,0,0,0,0,1,1,1,1,0,0,58,3200,0,13200,0,0
"584",7.8,1,20,2,0,0,2,6.6,1.4,0,0,3507,105000,1,1,1,6,3,1,1,1,1,2000,200,5700,50000,0,0,0
"585",4,1,0,4.5,4,1,3,7,5,1,0,3728,40000,1,0,0,0,2,1,1,1,1,0,1500,3500,0,22700,0,0
"586",2,1,0,9,0,2,0,5,2,1,0,2170,40000,1,1,0,0,3,1,1,1,1,0,200,8000,0,0,0,0
"587",3,0.9,20,1.3,24,0,0,5.8,1.9,0,0,2478,120000,1,1,0,0,4,1,1,1,1,3000,0,6300,0,0,0,0
"588",4.2,0,30,0.4,7,3,2,3.8,2.1,0,0,2009,51800,0,0,0,0,4,1,1,1,1,0,460,12000,15000,6800,0,0
"589",4.8,0,0,0.7,0,0,2,5.6,0.3,0,0,1632,138000,0,1,1,6,2,1,1,1,0,2500,300,6200,0,0,0,0
"590",5.9,0,20,1.6,11.4,2,0,7.2,1.2,0,0,3234,56100,1,1,0,0,4,1,1,1,1,2300,210,6200,0,12100,0,0
"591",7,0,20,1,26,0,2,9.6,5,0.05,3,3194,81200,0,0,0,0,6,1,1,1,1,0,200,6700,0,10200,0,0
"592",4,0,20,0.4,16,0,0,4.8,0.4,0,0,1578,39200,0,0,0,0,3,1,1,1,1,0,300,6300,0,27200,0,0
"593",1.4,0,10,0.8,4,0.5,0,6.3,1.3,0,0,1557,22800,0,0,0,0,1,1,1,1,1,0,80,5100,0,22800,0,0
"594",6.5,1.6,20,4,0,0,1,5.7,0.8,0,0,3942,64000,1,0,1,6,3,1,1,1,1,0,260,4800,0,37100,0,0
"595",4,0,10,2.3,8,2,0,2.6,0.7,0.4,0,1812,120000,1,0,0,0,1,1,1,1,1,0,80,3400,0,0,0,0
"596",1.3,0,10,3.2,11.5,0,2,2.8,0,0,0,799,59000,0,0,0,0,2,1,1,1,0,0,120,3300,0,57000,0,0
"597",5,1,10,1,0,0,1,6.3,1.1,0,0,2279,62000,0,0,1,6,1,1,1,1,1,0,400,6100,0,27000,0,0
"598",2.4,0,10,0.7,9,2,0,6.8,1.5,0.4,0,1881,33000,0,0,0,0,1,1,1,1,1,0,200,3600,0,33000,0,0
"599",4,0,0,2.5,0,0,1,3.5,3.8,0.2,0,1763,30000,1,0,1,4,1,0,0,1,1,0,240,3400,0,0,0,0
"600",2.9,0,10,1.4,0,0,0,2.6,0.4,0.2,0,1525,32900,1,0,1,6,1,1,1,1,1,0,60,3200,0,19700,0,0
"601",5.5,0,10,0.25,3.3,1,0,1.3,0.899999999999999,0,0,1410,19400,0,0,0,0,1,1,1,1,1,0,400,3200,0,19400,0,0
"602",6.6,0,20,1.8,0,0,1,6.8,0.6,0,0,2396,24400,0,0,1,4,3,1,1,1,0,0,350,5400,0,24400,0,1
"603",1.8,0,0,0.45,4.5,0,0,0.8,0.9,0,0,816,18950,0,0,0,0,1,1,1,1,1,0,960,2500,108000,12450,0,0
"604",2.2,0,10,0.9,0,0,0,2.8,0.6,0,0,852,20000,1,0,0,0,1,1,1,0,0,0,1000,2500,0,0,0,0
"605",1.55,0.7,10,1.7,2,1.5,0,0.8,0.3,0.1,0,1272,22558,0,1,0,0,1,1,1,1,1,4700,0,3900,0,10058,0,0
"606",3.4,3,30,3.9,0,15,0,5.1,5.2,0,0,2692,97500,0,0,1,4,5,1,1,1,1,0,500,3000,0,43000,0,0
"607",8.3,1,30,4.3,15,16,2,6.4,4,0.1,0,5360,82000,0,0,0,0,3,1,1,1,1,0,0,1500,300000,0,0,0
"608",6.7,0.9,20,5.05,5.5,7.5,2,10.6,3.5,0.195,0,5318,75000,1,1,0,0,5,1,1,1,1,3000,900,4300,0,0,0,0
"609",3.65,0.7,10,2.9,3,5.4,1,3.1,0.5,0.095,0,2962,50500,1,1,0,0,3,1,1,1,1,4000,0,4500,0,0,0,0
"610",2.4,1,10,1.4,2,1,0,4.4,0.6,0,0,1383,24000,0,0,0,0,1,1,1,1,0,0,0,2500,0,24000,0,0
"611",4.1,1,10,3.7,5,4.7,1,6.3,1.1,0.165,0,2717,50000,0,0,0,0,2,1,1,1,1,0,4400,3000,0,0,0,0
"612",3.5,1,20,3.2,0,2,0,6.1,2.8,0,0,2058,30500,0,0,1,4,2,1,1,1,0,0,500,3500,0,26900,0,1
"613",2.6,1,10,0.9,3,1,1,3.05,1,0,0,1480,37200,0,0,0,0,1,1,1,0,0,0,1200,3000,0,37200,0,0
"614",10.1,1.7,20,0.95,14.2,3,3,7.3,3.7,0.095,0.5,5716,117600,0,0,0,0,4,1,1,1,1,0,10000,3300,0,47600,0,0
"615",2.5,0,10,0,20,0,1,1.2,0,0,0,858,22350,0,0,0,0,1,1,1,0,0,0,0,1200,0,22350,0,1
"617",4.325,0,20,5,0,1,2,6,3,0,3.7,2929,75391,0,0,1,8,4,0,0,1,1,0,1400,300,16780,62791,0,0
"618",4.3,1.2,0,4.4,0,2,1,1.6,3.6,0,0,3052,34150,0,1,1,12,2,1,1,1,1,3500,0,1870,0,33050,0,1
"619",5,0.5,20,3.5,0,1.5,1,3.6,3.3,0,1,3120,58820,1,0,1,12,2,1,1,1,1,0,4700,2500,0,11720,0,0
"620",0.3,0.8,0,2,4.5,5,0,0.899999999999999,0,0,0.7,875,20000,0,0,0,0,1,1,1,1,1,0,4000,2800,0,20000,0,0
"621",2,1,0,2.25,6,1,1,2.05,2.5,0,0,1776,30839,0,0,0,0,1,1,1,1,0,0,0,3000,0,30839,0,0
"622",1.2,0,10,1.45,2.5,0,0,1.1,0,0,0,588,10200,0,0,0,0,1,1,1,0,0,0,800,980,1000,320,0,0
"623",7.5,1,20,5.3,0,7,1,8,4.2,0.19,0,5665,72000,1,0,1,40,3,1,1,1,1,500,1500,1500,400000,10000,0,0
"624",15,0,90,5.5,13,10,1,7.4,15,1,0,12382,80000,1,1,0,0,4,1,1,1,1,10000,0,5000,0,0,0,0
"625",3.5,0.5,30,5.3,6,2,1,3.9,1.1,0,0,2599,24200,0,0,0,0,1,1,1,1,1,0,250,2300,0,24200,0,0
"626",6.4,2.3,20,8,0,10.5,0,4.7,11.6,2,1.8,6340,144420,1,1,1,6,5,1,1,1,1,3500,0,1800,63000,46320,0,0
"627",1.4,1.5,0,3.3,0,4,0,3.6,3.6,0.1,0,2280,68600,0,0,1,8,2,1,0,1,0,0,1200,500,0,55200,0,0
"628",4.1,0,20,3.4,2,6.5,0,1.15,11.6,0,0,3471,75400,0,0,1,9,2,1,0,1,1,0,900,1560,0,20800,0,0
"629",0.8,0,10,2,1.5,0,1,2.15,3.3,0,0,720,12411,0,0,0,0,1,1,1,1,1,0,0,2000,93000,12411,0,0
"630",3.5,1.6,10,3.4,0,1.5,2,4.3,3,0.24,0,2636,50460,0,0,1,4,3,0,0,1,1,0,1200,4000,0,10000,0,0
"631",4.8,1,10,3,0,6.2,0.9,4.8,1.3,0.3,0,3187,28000,0,0,1,25,2,1,1,1,0,0,0,3500,0,0,0,0
"632",1.8,0.6,10,0.18,1,1.3,1,2.05,0.7,0,0,1033,30800,0,0,0,0,1,1,1,1,0,0,900,1900,0,30800,0,1
"633",1.5,2,0,3.2,1,1.2,0,6.4,1.4,0,0,1778,62000,1,1,1,55,3,0,0,1,1,3000,600,2700,0,0,0,0
"634",4.3,0,0,0,0,1,0.9,0.8,0.5,0.09,0,1369,21000,0,0,1,40,1,0,0,1,0,0,120,2000,0,18100,0,0
"635",2.5,1.5,0,0,0,0,0,4.05,1,0,0,1412.5,34308,0,0,1,40,2,0,0,1,0,0,440,1450,0,27308,0,0
"636",0.8,0,0,1.3,0.5,7,0,1.15,0,0,0,783,35000,0,1,1,6,1,0,0,1,0,3000,0,2000,0,0,0,0
"637",2.4,0,0,0,0,0,0,2.4,1.4,0.3,0,1824,8600,0,0,1,40,1,0,0,1,0,0,0,1200,0,8600,0,0
"638",6.7,0,0,0,0,2.5,0,1.8,0,0,0,2354,42800,0,1,0,0,2,1,1,1,1,13800,0,3500,0,19600,0,0
"639",0.8,0,0,0.9,0,0,0.8,2.9,0,0,0,433,28600,0,0,1,4,2,0,0,1,0,0,0,3000,0,28600,0,0
"640",0,0,0,0,0,0,0,2.7,1,0,0,270,37200,0,0,1,100,3,0,0,0,1,2000,0,500,0,36000,0,1
"641",0.8,0.245,0,0.4,0,0,1,8.05,10.9,0,0,1648.5,31600,0,0,1,40,2,0,0,0,0,0,440,2500,0,31600,0,0
"642",2.1,0.7,10,2.45,4.2,1.2,1,2.05,0.4,0.035,0,1186,26000,0,0,0,0,1,1,1,1,0,0,1400,2000,0,26000,0,0
"643",2.3,0.5,0,2.85,4.5,1,1,2.05,0,0.095,0,2327,35900,0,0,0,0,1,1,1,1,0,0,1000,2000,0,35900,0,1
"644",3.1,0,30,3,0,1,4.8,6.7,0,0.09,0,2214.6,20000,0,1,1,6,4,1,0,0,1,1000,0,2200,44000,12000,0,0
"645",2.4,1,20,4.9,3.5,4.5,0,1.6,2.7,0,0,2518,91508,0,0,0,0,2,1,1,1,0,0,0,1200,0,82808,0,1
"646",2.2,1,0,2,4,0,0,4,0.6,0,0,1376,23170,1,0,0,0,1,1,1,1,1,0,7500,1550,0,23170,0,0
"647",6,0,10,5.5,0,10,0,2.2,1,0.05,0,2966,73000,1,1,0,0,3,1,1,1,1,3000,0,5000,0,10000,0,0
"648",2.5,1.95,0,2.55,0,5.2,0,3.85,2.85,0,0,2614,80500,0,1,1,40,2,1,1,1,1,4000,0,1600,120000,0,0,0
"649",1.8,0,0,0.9,1,0,1,1.6,0,0,0,881,46000,0,0,1,8,2,1,1,1,1,0,0,3000,110000,28000,0,0
"650",6,1.85,20,6.9,10,4.3,0,3.25,1,0.1,3.2,4848,87778,0,1,1,6,5,1,1,1,1,3500,0,2200,0,26578,0,0
"651",2.525,0,0,5,0,8.5,0,4.7,6,0,0,2277,55250,0,1,1,14,3,1,0,1,1,3700,1200,2100,0,20000,0,0
"652",4,0.6,0,3.55,2,2,1,4.4,1.2,0.095,0,3287,40000,1,0,0,0,2,1,1,1,1,4000,0,4500,0,10000,0,0
"653",2.1,0,10,0.9,0,1,1,3.3,1.5,0.13,0,1105,25200,0,0,0,0,1,1,1,1,1,0,0,3000,0,21700,0,0
"654",2.3,0,10,0.25,5,1.3,0,1,0.1,0,0,839,61782,1,0,0,0,1,1,1,1,1,0,1200,1800,0,14382,0,0
"655",2.45,0,10,1.25,5,1,0,0.9,0.5,0,0,826,24100,0,0,0,0,1,1,1,1,0,0,250,1340,0,24100,0,0
"656",3.5,1,10,4.3,12,4,1,7,1.7,0,0,2744,36000,1,0,1,4,4,1,1,1,1,0,800,2500,0,0,0,0
"657",3.8,0.5,0,3,2.4,5.1,0,4.4,1.9,0,0,2231,58000,0,0,0,0,2,1,1,1,0,0,1200,5500,0,58000,0,0
"658",5.1,1.2,10,6,4.3,6,2,5.8,1.7,0.24,0,3949,78000,1,1,1,4,4,1,1,1,1,4900,3000,4500,0,20000,0,0
"659",4.4,1.2,20,5.5,5.5,2,1,6.4,3.7,0.1,0,3315,55000,0,1,0,0,4,1,1,1,1,3000,0,3000,0,0,0,0
"660",4,1,10,2.45,3,1.3,2,2.1,0.5,0.035,0,1567,51600,0,0,0,0,2,1,1,1,0,0,0,3500,0,51600,0,1
"661",2.1,1.2,0,3.5,9.3,0.3,0,1.2,0,0,0,1358,37411,0,0,0,0,2,1,1,1,1,0,0,3200,0,39481,0,1
"662",0,0,0,0,0,0,0,55,3,0,0,5250,45300,0,0,1,40,3,0,0,1,1,0,0,1300,0,16000,0,0
"663",2.5,0,0,1.85,0,0,0,3.35,1,0,0,1418,11100,0,0,1,39,1,0,0,1,0,0,0,3000,0,11100,0,0
"664",2,0,0,0.2,1.8,1,0,1.6,1,0,0,1166,55000,0,0,1,40,3,0,0,1,0,0,3000,1000,122000,0,0,0
"665",4,0,0,0,0,0,2,6.05,1.5,0.09,0,2349.5,37310,0,1,1,14,2,0,0,1,1,3000,0,2500,36000,0,0,0
"666",2,1,0,0,0,0,0,1.6,0,0,0,904,26000,0,0,1,12,2,0,0,1,1,0,440,3000,0,0,0,0
"667",7,0,10,0,0.2,0,2,6,1.5,0.35,0,3050,69000,0,0,1,42,3,0,0,0,0,0,800,500,70000,0,0,0
"668",3,1,0,3.3,40,0,0,6,0,0,0,1390,47000,1,1,0,0,4,1,0,1,1,3000,0,2200,0,1880,0,0
"669",1.7,1.5,0,3.85,0,2.5,0,1.7,0,0,0,1947,57620,0,0,1,8,2,1,1,1,1,0,1200,1800,0,32920,0,0
"670",4,0,0,3.25,6,0,0,5.6,0.8,0,0,2004,33340,1,0,0,0,2,1,1,1,1,0,6000,1500,0,31010,0,1
"671",3.1,1.25,0,2.95,6.5,1.5,2,2,0.5,0.095,0,2066,42200,0,1,0,0,2,1,1,1,0,4500,0,2000,0,20200,0,0
"672",3.1,1,10,2.7,3,4.6,2,2.1,0.6,0.035,0,1518,44000,0,0,0,0,2,1,1,1,0,0,0,3000,0,44000,0,0
"673",1.1,0.25,20,3,8,7.8,0,1.2,0.4,0,0,1301,59480,0,0,0,0,2,1,1,1,0,0,600,1900,0,52680,0,1
"674",5.2,0.25,0,3.45,11,2,1.5,3.3,0.6,0,0.5,3050,52800,0,1,0,0,3,1,1,1,1,2000,0,4500,0,12800,0,0
"675",8.6,0.3,20,7.55,0,7.2,2,8.7,7.1,3,1.5,5399,55000,0,0,0,0,6,1,1,1,1,0,600,5000,100000,68300,0,0
"676",4.125,0,0,3.5,14,1.5,0,1.95,0,0,0,1775,58490,0,1,0,0,2,1,1,1,1,3500,0,1600,0,55310,0,0
"677",3.5,0,0,1.2,0,10,0.9,1.6,0.35,2.15,3,2536,80000,0,1,0,0,1,1,1,1,1,4000,0,0,0,0,0,0
"678",2,0,20,1.8,12,2,0,4,2.9,1.29,0,2610,45000,1,0,0,0,1,1,1,1,1,0,1000,5000,0,12000,0,0
"679",2,0,20,7.5,3,0,2,4,0,0.2,0,1484,20250,0,0,1,2,2,1,1,0,1,0,500,3500,0,18650,0,0
"680",1.5,0,30,3.8,0,3,0,1.8,1.5,0.095,0,2036,53000,0,1,1,6.1,2,1,0,1,1,6000,0,3100,80000,0,0,0
"681",0,0,10,1.18,0,2,0,0.6,0.4,0.4,0,693,34150,0,0,1,3,2,1,0,1,0,0,600,2500,0,34150,0,1
"682",2.25,1,30,6.2,0.975,2,0,4.4,1.5,0,0,2670,143000,1,0,1,3,2,1,1,1,1,0,1500,2900,630000,25300,0,1
"683",1,3,10,3.9,1.5,2,1,6.2,1.5,0.2,0,2108,20000,0,0,0,0,1,1,1,1,0,0,0,3500,0,18400,0,0
"684",4.7,0,0,4.4,5.5,2.5,0,6.3,0,0,0,1601,50000,0,1,1,6,2,1,1,0,1,2000,1600,3200,140000,0,0,0
"685",3.5,0,10,3.3,0,2,0,4.5,1,0.1,0,1607,12000,1,0,1,1,1,1,0,0,0,0,500,3200,0,12000,0,0
"686",3.7,3,0,4,10,4,0,6.3,3,0.1,0,2478,20000,1,1,1,3,2,1,1,1,1,3000,600,4000,0,0,0,0
"687",6.5,0,10,6.7,8,3,0,10.5,3.5,0.2,0.7,4495,67000,1,1,0,0,3,1,1,1,1,4000,700,4500,740000,13000,0,0
"688",9,1,30,5,2.3,3,1.35,3.8,2.4,0.075,0,5455,88000,1,1,1,3,4,1,1,1,1,6000,2000,6000,230000,18000,0,0
"689",6.7,0,10,4,0,0,0,5.8,2,0,0,1705,47300,0,0,1,3,2,1,0,1,1,0,1000,2800,0,22264,0,0
"690",2,0,10,3.325,3.5,0,1,2.4,1,0.075,0,1440,23000,0,0,1,3,1,1,0,0,1,0,1000,2500,45000,0,0,0
"691",4.4,1,0,6.8,10,0,0,13,4.2,0.1,0,3799,35000,0,1,1,4,3,1,1,1,1,2500,1200,4000,50000,16000,0,0
"692",7.9,0,30,4.8,2,4,0.8,9.2,2,6,1,5039,77000,1,1,1,3,4,1,1,1,1,8000,1500,2200,0,0,0,0
"693",3.8,0,10,4.4,0,2,0,5.1,1,1,0,1705,165000,1,1,0,0,3,1,1,1,1,2000,1000,3000,0,0,0,0
"694",6,1,30,4.7,100.2,2,0.8,4.2,2,0,0,3103,72000,1,0,1,3,2,1,0,1,1,0,2000,3200,0,12000,0,0
"695",9,0,30,5.5,15,4,0,4.2,1,0,0,4040,120000,1,1,1,3,5,1,0,1,1,7000,400,4200,0,0,0,0
"696",3.3,0,0,3,1,2,0,5,1.3,2,0,2330,80000,0,1,0,0,3,1,1,1,1,6000,2000,3700,0,0,0,0
"697",3.4,0,10,3,0,0,0,3.45,0.5,0,0,1048,16100,0,0,1,12,1,1,0,1,0,0,0,1600,0,16100,0,0
"698",3,3,0,1,3,12,0,4.2,3,0,0,2560,102000,0,1,1,17,6,1,0,1,1,4000,1000,12000,80000,0,0,0
"699",2.5,0,30,3.4,3,2,0.8,4.2,2,0.095,0,2318,32000,0,0,0,0,3,1,0,1,1,0,1000,5000,0,0,0,0
"700",5,1,0,6,4,3,0,9.8,5.5,2.05,0,4470,65300,0,1,1,11,5,1,0,1,1,3000,500,6500,0,10300,0,0
"701",0,0,20,3,0,0,0,1.8,0,0,0,350,43720,0,0,1,11,2,1,0,1,0,0,300,3000,0,42000,0,0
"702",2,0,20,2,7,0,0,2.4,2.5,0,0,1180,16000,0,0,1,7,2,1,0,1,0,0,1000,3000,0,13000,0,0
"703",1,1,0,1.5,0,0,0,4.2,6,0.2,0,1577,66800,1,1,1,21,4,1,0,1,1,4000,200,3300,860000,12000,0,0
"704",5.5,0,0,0.2,0,6,0,4.2,1.7,0.15,0,2813,59740,0,0,1,14,3,1,0,1,1,0,500,4400,0,52500,0,1
"705",2,0,20,2,3,2,0,1.8,0,0,0,1302,81740,0,0,1,8,2,1,0,1,1,0,1200,3600,380000,40000,0,0
"706",2,0,0,6.5,0,0,2,8.4,6,0,0,2990,166800,0,1,1,11,11,1,0,1,1,4000,2500,1800,0,71800,0,1
"707",1.7,0,0,0.2,0,0,0.9,1.65,0,0,0,415,10296,0,0,1,4,1,1,0,1,0,0,0,1200,0,11096,0,1
"708",5.35999999999999,0,0,4.9,16.5,0,3,9,3.5,0.1,0,2435,46000,0,0,0,0,2,1,1,1,0,0,650,4000,0,14200,0,0
"709",2,0,0,3,0,6,0,1.8,0,0,0,631,48970,0,1,1,11,3,1,0,1,1,3000,0,3200,0,43600,0,0
"710",4,0,40,3,0,0,0,6,3,0,10,2715,55000,1,1,1,22.78,4,1,0,1,1,4000,0,4800,0,0,0,0
"711",5.7,2,10,10,5,2.4,0,10.1,2.5,0.1,0,3042,30000,1,1,0,0,3,1,1,1,1,1800,800,13000,0,0,0,0
"712",6.6,0,10,3,12,3,2,3,1,0,2,2880,46000,0,0,0,0,2,1,1,1,1,0,500,3700,0,36000,0,0
